Model,Condition_Row,Condition_Col,dCor_Sq
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.003923871037084007
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.034258592726811504
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0637206801177526
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.047789371191009775
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.05768219995424358
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.050312304485209534
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.13356694745168116
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.15127190807691274
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.07057906000129699
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.01209320739359946
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.02529159067633925
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.12878652208518274
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.14374688624928478
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0130191257674274
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.21259078399137596
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.021759570440212598
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.01901654576822127
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.07602998272273509
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.1727927917292566
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.06142548693942482
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0031398360468611127
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.025015208695001703
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.08469765568642272
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.043354139247314696
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.01671792064658694
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.026727114956661517
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.13577641891040082
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Human-LLM Correlations,0.0
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.08667653189049959
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.12493701167110732
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.125340554938879
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.15502446916227222
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.19727841944973432
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.25975430135781263
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.16323320801558155
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.1365510294857029
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.10832556394403986
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.2970336028043851
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.1905561139947932
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.1364933853428593
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.19011018592400344
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.35163081933327833
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.15634534774065573
gemini-2.5-flash,On the Same Rubric Item,Between-LLMs Correlations,0.13890111214564604
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.13257469010881587
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.010490482700278568
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.05846252181321532
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.020223271134339884
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.12008080463670334
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.21594383762953548
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.11924217499722992
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.2042671380761976
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.20882771211116113
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.05015202559192453
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.015745577656904645
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.11091688682434274
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.10498514974420019
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.018836498915687238
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.02662713480431119
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.03808115345612226
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.03946223826219638
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.06544528973952031
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.06598317067981214
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.04192633461093856
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.06480569726303977
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.032434300225155144
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.035947811531518076
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.07676405079707252
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.054497393772668365
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.022341223937257276
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.006612798010140905
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.033758906065394674
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.03370064054505305
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.031196810062340215
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.06487701385591843
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.008742102567068604
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.05429298279065949
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.05791935349070442
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.15965910833574987
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.005802641688879981
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.003464946798047926
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.17960377097329255
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.020731323463442166
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.054564923913063966
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.008023014652553201
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.05710485058545931
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.10777784258571285
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.015330422602704764
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.030460209641046208
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.06034616520470385
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.02366865746313129
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.05584538976233577
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.051435241034480154
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.053618224219024326
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.23153822460251766
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.07271871276137397
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.1241088715742619
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.11800338023112249
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.20760337071169238
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.07003244344810369
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.06421695852363041
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.08302034240668778
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.08462281260997176
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.04488820097315082
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.04523556007513281
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.03275673777165373
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.12692029084300438
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.013407474561180561
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.052025611383003635
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.09618130416757088
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.011220216293142994
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.04256833438752614
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.1047625623797233
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.014232579691494883
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.06971267747807015
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0981760147814505
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.08055697385694473
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.08648458227671432
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.10882726201405939
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.010696389628298265
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.03528632190326072
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.01689824995312092
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.04532234396421483
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.03514955513797683
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.04142725335263725
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.03530487425537552
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.10100394911217167
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.1123009242038386
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.15707472744293455
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.1056035965016953
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.12149250454807713
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.07128936474550104
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.12626929403886128
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.16322056030650395
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.05497957300767163
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.1653895561179084
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.23907341581886285
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.15494475882774358
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.032224045850456365
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.018616373751627332
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.05370612810666603
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.013195030973625852
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.14484585258694802
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.07987969985974114
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.002557871897890467
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.01232564838412597
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0016108842936766222
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.015254305515616661
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.07687567030418893
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0448236953735525
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.15982069790834733
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.16370154821992897
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.018064950815871558
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0936106821364436
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.095393206413825
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.042824567995128
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.1677654257140787
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.1485678595288256
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.06874622797834436
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.002253755798097092
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.002136809772046598
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.07084506823243346
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0713460321602495
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.04804385770475145
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.006198155180904014
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.030669705209309457
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.09108370535068894
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.05080084767836169
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.05213643299005642
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.012462039292602254
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.027167088287822074
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.13335991452990129
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.042395127817961946
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.10937561231777859
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.052802296219209614
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.006519887113548757
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.1139796315612707
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.030826118956499556
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.09347445647352785
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.19244816451896898
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.03678484760640275
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0010395438728201514
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.046088891698223444
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0019477488725448933
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.01824380636109351
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0015619316905028024
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.09349080799512428
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0753225905808928
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0811470594978696
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.032049541935025565
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.06101161121846299
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.06536240147182515
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.05025412468520393
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.06196616718510894
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.002847764093929436
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.04102270216925269
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.03706197515482891
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0130762589601116
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0026222821116164137
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.009151297033717478
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.08113865834344185
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.07658663417226183
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.029475243219469996
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.07279990456084683
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.1294297258310088
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.031045838600661124
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.09311437574243793
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.020553338615108167
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.033049878865459396
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.09259511871254772
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0009395022462553285
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.06259899162038912
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.023905622465013553
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.056262766849184305
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.03558787658965703
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.013116037073067485
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.19559604810014564
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.03998414837044446
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.08689200246534158
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.05299425073418971
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.012658129168618852
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.027133727676500803
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.17695522198735122
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.024812139778093018
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.06240958131168932
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.08275155069144861
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.004544876527094426
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.017757463161573894
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.06674254782591699
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.005359925712585444
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.03428858962168082
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.04956494667349352
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.005074947876760928
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.24860597707653012
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.10646975951933439
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.11438785189081944
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.06711882517170335
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.036883055841636196
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.07338737529442765
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.03731388139497468
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.08057091071910157
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.02805617364969319
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0507714452674194
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0028362087383604546
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.008951586133802166
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.011482468402809825
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.018653531616531327
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.002050232512344087
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
gemini-2.5-flash,On Different Rubric Items,Human-LLM Correlations,0.0
